empresaId:ID(Empresa),cnpj,razao_social
06556265000157,06556265000157,DILA CONSTRUCOES E SERVICOS DE CONSERVACAO LTDA.
03035770000168,03035770000168,J L SERVICOS DE CONSERVACAO LTDA
06291321000179,06291321000179,DEPA EMPREENDIMENTOS E PARTICIPACOES DA AMAZONIA LTDA
01669213000173,01669213000173,CCM GESTAO DE IMOVEIS LTDA
00684621000131,00684621000131,VOX SOLUCOES TECNOLOGICAS LTDA
34028316000103,34028316000103,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS
29795737000120,29795737000120,NILTON DA NOVA DE SANTANA 65085205553
16825779000114,16825779000114,ECONTROL CONTROLE DE PRAGAS LTDA
31006625000194,31006625000194,CANAA ORGANIZACAO DE EVENTOS LTDA
18687164000102,18687164000102,PESCARA PARTICIPACOES LTDA
13015704000180,13015704000180,M I M TELECOMUNICACOES COMERCIO E SERVICOS DE PRODUTOS DE INFORMATICA LTDA
27501555000173,27501555000173,CONSTURB CONSTRUCOES E SERVICOS EMPRESARIAIS LTDA
06050372000109,06050372000109,C M FERREIRA RAMOS LTDA
03566837000190,03566837000190,ELETROFIOS-EMPREENDIMENTOS EMPRESARIAIS LTDA
24681257000114,24681257000114,TW PETROLEO REDENCAO COMERCIO DE COMBUSTIVEL LTDA
34566463000137,34566463000137,ABEX SERVICOS DE CONSULTORIA EM GESTAO EMPRESARIAL LTDA
23536369000119,23536369000119,SOLUTIONS TECNOLOGIA DA COMUNICACAO LTDA
01335516000150,01335516000150,SEVEN AMBIENTAL LTDA
23012404000109,23012404000109,CJ LOCADORA DE VEICULOS LTDA
13137636000121,13137636000121,A G P TRANSPORTES CONSTRUTORA E EMPREENDIMENTOS LTDA
37985769000116,37985769000116,FEDERACAO NACIONAL DE JUNTAS COMERCIAIS FENAJU
35368181000198,35368181000198,MARQUES TECNOLOGIA LTDA
09453523000168,09453523000168,JUNTA COMERCIAL DO ESTADO DO CEARA
36954445000158,36954445000158,A K MATOS D AGUIAR LTDA
49332999000165,49332999000165,E. G. P. DA CRUZ
45121104000192,45121104000192,R. G. P. DA SILVA LTDA
49823432000191,49823432000191,49.823.432 LTDA
53724609000170,53724609000170,VIDAL COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
30534785000143,30534785000143,NEOSERVE LTDA
63700553000177,63700553000177,JURUA ESTALEIROS E NAVEGACAO LTDA
10197432000198,10197432000198,E A H EMPRESA AMAZONENSE DE HOTELARIA LTDA
04063643000135,04063643000135,ESTRUTURAL AUDITORES INDEPENDENTES S/S
09554613000145,09554613000145,C M FOTOCOPIAS LTDA
34492298000116,34492298000116,GRAFICA ZILO LTDA
09104544000178,09104544000178,AJAM PRODUCOES E EVENTOS LTDA
78626363000124,78626363000124,FUND CENTROS DE REFERENCIA EM TECNOLOGIAS INOVADORAS
12375750000127,12375750000127,F C INSTALACAO E MANUTENCAO ELETRICA LTDA
05825832000160,05825832000160,SERVENGLOC SERVICOS E LOCACAO DE EQUIPAMENTOS LTDA
52643251000198,52643251000198,SOCIEDADE BRASILEIRA PARA O PROGRESSO DA CIENCIA SBPC
05914165000192,05914165000192,CARBOXI - INDUSTRIA E COMERCIO DE GASES LTDA.
02866360000104,02866360000104,"EMEREL INSTALACAO, MANUTENCAO E REFRIGERACAO LTDA"
18596923000113,18596923000113,PARIKA SERVICOS DE SELECAO E AGENCIAMENTO DE MAO DE OBRA LTDA
18319091000198,18319091000198,RONALDO DE SOUZA BONTA
17706732000102,17706732000102,NORTE SERVICOS MEDICOS LTDA
14385748000164,14385748000164,MABLUMA ADMINISTRADORA DE BENS E PARTICIPACOES LTDA
31771075000108,31771075000108,STICKER LTDA
29881154000111,29881154000111,G A SERVICOS DE MANUTENCAO LTDA
41518321000160,41518321000160,F. C. P. LEAL E CIA LTDA
35486862000150,35486862000150,MOVX TECNOLOGIA LTDA
40842828000101,40842828000101,KONEKTI LTDA
36724681000188,36724681000188,ASSOCIACAO POLO DIGITAL DE MANAUS
52204855000138,52204855000138,NATUPURE DA AMAZONIA LTDA
54145747000167,54145747000167,F. A. FERREIRA & CIA LTDA
42291929000167,42291929000167,IT INTERPRETES E TRADUTORES LTDA
02421421000111,02421421000111,TIM S A
08951434000189,08951434000189,TERRA EDITORA COMERCIO E SERVICOS GRAFICOS LTDA
33788681000153,33788681000153,FUNDO ESTADUAL DO TRABALHO DO ESTADO DO AMAZONAS - FET/AM
42919727000117,42919727000117,HS SERVICOS DE CONSTRUCAO LTDA
84119478000125,84119478000125,SB PARTICIPACOES LTDA
04528386000160,04528386000160,LABORATORIOS REUNIDOS DA AMAZONIA S/A
04831222000107,04831222000107,FUNERARIA ALMIR NEVES LTDA
05047556000157,05047556000157,RPJ COMERCIO E SERVICOS DA AMAZONIA LTDA
63736334000148,63736334000148,DESCART COMERCIO DE PRODUTOS MEDICOS E LABORATORIAIS LTDA
04666863000153,04666863000153,HOSPITAL SANTA JULIA LTDA
10708639000180,10708639000180,JDJ DIAGNOSTICO MEDICO POR IMAGEM LTDA
04812092000165,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA
03533950000170,03533950000170,COOPERATIVA DE ENFERMEIROS DO AMAZONAS
01748281000128,01748281000128,RBR PARTICIPACOES E REPRESENTACOES LTDA
12701870000177,12701870000177,S J ATIVIDADE MEDICA HOSPITALAR LTDA
84490648000183,84490648000183,DAVITA SERVICOS DE NEFROLOGIA MANAUS LTDA.
04605595000160,04605595000160,TAPAJOS SERVICOS HOSPITALARES LTDA
05053172000147,05053172000147,PRONEFRO-SERVICOS ESPECIAIS EM MEDICINA INTERNA E NEFROLOGIA LTDA
04666319000101,04666319000101,DAVITA SERVICOS DE NEFROLOGIA AMAZONIA LTDA.
07669672000133,07669672000133,INSTITUTO DE UROLOGIA DR. ANOAR SAMAD LIMITADA
04382792000167,04382792000167,SOCIEDADE PORTUGUESA BENEFICENTE DO AMAZONAS
07402410000108,07402410000108,COMPLEXO HOSPITALAR NILTON LINS LTDA
63689681000167,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA
04238047000149,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA
05149193000160,05149193000160,MIXSERVICE SERVICOS GERAIS LTDA
04487476000150,04487476000150,PRONTOCORD PRONTO SOCORRO CARDIO RESPIRATORIO E HOSPITAL DO CORACAO LTDA
10548273000129,10548273000129,UNIVASC - UNIAO VASCULAR DE SERVICOS MEDICOS LIMITADA.
11268565000170,11268565000170,SALVARE SERVICOS MEDICOS LTDA
04007969000145,04007969000145,ORSEL ORGANIZACAO REGIONAL DE SERVICOS LTDA
02733873000139,02733873000139,MAGSCAN CLINICA DE IMAGENOLOGIA DE MANAUS LTDA EM RECUPERACAO JUDICIAL
23026586000169,23026586000169,DANI PRESTACAO DE SERVICOS HOSPITALARES LTDA
06922858000190,06922858000190,DIAGMAX SERVICOS MEDICOS S/S LTDA
00636441000184,00636441000184,INSTITUTO DE TERAPIA INTENSIVA DO ESTADO DO AMAZONAS LTDA
44013159001198,44013159001198,SIEMENS ENERGY BRASIL LTDA.
04017524000146,04017524000146,LAURIMAR VINHOTE DE SOUZA
04927798000172,04927798000172,BWMS SERVICOS PARA COMUNICACAO MOVEL LTDA.
11041243000194,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA
13696457000124,13696457000124,SOUZA SERVICOS DE SAUDE LTDA
84121086000109,84121086000109,UNI IMAGEM CENTRO ICONODIAGNOSTICO DE MANAUS LTDA
11080636000107,11080636000107,MCS SERVICOS EM TECNOLOGIA E CONSTRUCAO LTDA
02137089000168,02137089000168,CENTRO DE DIAGNOSTICO E TRATAMENTO DA CACHOEIRINHA LTDA
08992424000191,08992424000191,BIOPLUS COMERCIO E REPRESENTACOES DE MEDICAMENTOS E SERVICOS DE EQUIPAMENTOS MEDICO-HOSPITALARES LTDA
14174767000141,14174767000141,SERMEQ-SERVICOS E COMERCIO EM EQUIPAMENTOS MEDICO HOSPITALARES LTDA
06353614000133,06353614000133,AP RENT A CAR LTDA
05426650000117,05426650000117,A. DO N. ROCHA
01687903000155,01687903000155,HEPATO CLINICA MEDICA LTDA
04536462000189,04536462000189,SOUZA E HAKIMI LTDA
05872087000100,05872087000100,GASTROCLIN SERVICOS MEDICOS LTDA
11788175000121,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA
08989588000160,08989588000160,DIRECAO PRODUCOES LTDA
05992464000145,05992464000145,IMAM - INSTITUTO DE MAMA DO AMAZONAS LTDA
00523391000129,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA
11374000000178,11374000000178,NURSES - SERVICOS DE SAUDE DA AMAZONIA LTDA
10562740000175,10562740000175,DASHEN SERVICOS MEDICOS LIMITADA
83367342000767,83367342000767,ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE PREVENCAO E ASSISTENCIA A SAUDE
10411637000124,10411637000124,GRUPO BRASILEIRO DE CLASSIFICACAO DE RISCO-GBCR
17015863000135,17015863000135,MULTIPROFISSIONAL - ATIVIDADE DE APOIO E GESTAO DE SAUDE LTDA
09060349000193,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA
63707913000162,63707913000162,ZOE INDUSTRIAL COMERCIO E SERVICOS TECNOLOGICOS LTDA
11267250000109,11267250000109,TOLIFE TECNOLOGIA PARA A SAUDE S.A
04614569000106,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA
17304068000167,17304068000167,FARMA CLIN - SERVICOS FARMACEUTICOS LTDA
05355405000166,05355405000166,IKHON GESTAO CONHECIMENTOS E TECNOLOGIA LTDA
02806229000143,02806229000143,FUNDACAO DE APOIO INSTITUCIONAL RIO SOLIMOES
10888277000156,10888277000156,K R V PACHECO
63698708000188,63698708000188,M S DE FREITAS HARTMANN & CIA LTDA
11144398000156,11144398000156,KATIA REGINA PINTO VASCONCELOS
18364159000150,18364159000150,NUCLEO AFFETTO PEDIATRIA E ESPECIALIDADES LTDA
84501840000128,84501840000128,J. P. DE CASTRO LTDA
17364466000179,17364466000179,SAUDE PLENA CONSULTAS MEDICAS SOCIEDADE SIMPLES PURA
09003057000119,09003057000119,ORL SERVICOS MEDICOS LTDA
11439746000112,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA
04353090000155,04353090000155,CLINICA DE RADIODIAGNOSTICO LTDA
09403656000120,09403656000120,SOLIMOES REFRIGERACAO E SERVICOS LTDA
12315888000130,12315888000130,CAN - CLINICA AMAZONENSE DE NEUROCIRURGIA LIMITADA
13773595000160,13773595000160,D DE AZEVEDO FLORES
05600223000103,05600223000103,NEUROCARDIO SERVICOS MEDICOS LTDA
04527149000184,04527149000184,ENTEC GUINDASTES E CONTEINERES LTDA
03965386000164,03965386000164,ELIVALDO DA SILVA PENA LTDA
07080050000175,07080050000175,VISION CLINICA DE OLHOS LIMITADA
40226946000195,40226946000195,FUNDACAO ARY FRAUZINO PARA PESQUISA E CONTROLE DO CANCER
19723598000175,19723598000175,A J - ATIVIDADE MEDICA E ODONTOLOGICA LIMITADA
19324171000102,19324171000102,"IMED - INSTITUTO DE MEDICINA, ESTUDOS E DESENVOLVIMENTO"
15715984000164,15715984000164,"SEGEAM - SUSTENTABILIDADE, EMPREENDEDORISMO E GESTAO EM SAUDE DO AMAZONAS"
02229674000198,02229674000198,LOURENCO C. NEVES LTDA
09596536000196,09596536000196,PRIME ADMINISTRACAO E SERVICOS LTDA
16844320000168,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA
18134972000134,18134972000134,BETABITS TECNOLOGIA DA INFORMACAO LTDA
04330304000178,04330304000178,SC TRANSPORTES LTDA
34532325000137,34532325000137,PADILHA E CIA LTDA
06247872000135,06247872000135,CENTRO DIAGNOSTICO DE OTORRINOLARINGOLOGIA E FONOAUDIOLOGIA - CEDOF LTDA
07179742000175,07179742000175,UROCLINICA CLINICA MEDICA E CIRURGICAS LIMITADA
02216892000198,02216892000198,QUEIROZ SERVICOS E GESTAO EM SAUDE LTDA
06990645000103,06990645000103,CARDIO VASCULAR LTDA
18080368000172,18080368000172,OZN HEALTH SPE S.A
02936224000135,02936224000135,SAPP - SOCIEDADE AMAZONENSE DE PATOLOGIA E PEDIATRICAS LTDA
00750351000110,00750351000110,SOCIEDADE DOS PEDIATRAS DO ESTADO DO AMAZONAS LTDA
04629246000188,04629246000188,INSTITUTO MEDICO E ODONTOLOGICO DO AMAZONAS LTDA
13184160000180,13184160000180,NAHRO SERVICOS MEDICOS LTDA
01917005000146,01917005000146,SIMOES COMERCIO E REPRESENTACOES LTDA
07148461000155,07148461000155,HM SERVICOS DE FISIOTERAPIA LTDA
84658186000160,84658186000160,PONTESCLIN CLINICA MEDICA E ODONTOLOGICA LTDA
01049783000160,01049783000160,LABORATORIO SANTOS E VIDAL LTDA
04210803000121,04210803000121,DEL CARO E VIDAL PATRIMONIAL S/S LTDA
11173934000141,11173934000141,LABMASTER SERVICOS LABORATORIAIS LTDA
05809233000153,05809233000153,CLINICA LABNORTE LTDA
04410387000105,04410387000105,FAL FARMACEUTICOS ASSOCIADOS LTDA
01397718000126,01397718000126,HOSPITAL ANTONIO PRUDENTE DE MANAUS LTDA
20450659000157,20450659000157,PAULO DE T. L. DE MAGALHES
04382974000138,04382974000138,LABORATORIO DE PATOLOGIA CLINICA DR DJALMA BATISTA LTDA
10964359000132,10964359000132,M I SERVICOS MEDICOS E IMAGENS LTDA
04424552000188,04424552000188,OCULISTAS ASSOCIADOS DE MANAUS LTDA
04242723000158,04242723000158,CENTRO ORTOPEDICO ANA ROSA LTDA.
22787139000160,22787139000160,LABORATORIO SAO JOSE LTDA
05826250000107,05826250000107,CENTRO DE MEDICINA NUCLEAR DO AMAZONAS LTDA
15801020000139,15801020000139,CLINICA HARLEY STREET LTDA
07474293000198,07474293000198,CLINILAB CLINICA LABORATORIAL E BIOLOGICA LTDA
63743462000119,63743462000119,CENTRO DE DIAGNOSTICO OFTALMOLOGICO DA AMAZONIA LTDA
84520147000100,84520147000100,MARREIROS & NERI LTDA
03990853000106,03990853000106,CMI CENTRO MATERNO INFANTIL LTDA
04443321000111,04443321000111,ERICO TAPAJOZ SAID LTDA
21821773000109,21821773000109,BP SERVICOS DE ESTERILIZACAO SPE S.A.
34556365000119,34556365000119,CEMED CENTRO MEDICO E DIAGNOSTICO POR IMAGEM LTDA
84447796000115,84447796000115,PRODIMAGEM- CLINICA DE PRODUCAO POR IMAGEM DE MANAUS LTDA
01541823000197,01541823000197,CENTRO OFTALMOLOGICO SAO DOMINGOS LTDA
84497064000130,84497064000130,CLINICA DE ULTRA-SOM DE OLHOS LTDA
21255490000147,21255490000147,SOCCEAM - CIRURGIA CARDIOVASCULAR DO AMAZONAS LTDA
07426896000114,07426896000114,PHYSIO LIFE SERVICOS DE FISIOTERAPIA LTDA
84540376000189,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA
34597955000432,34597955000432,WHITE MARTINS GASES INDUSTRIAIS DO NORTE LTDA.
19923486000168,19923486000168,CGJLT NEUROPEDIATRIA LTDA
07407294000110,07407294000110,CARDIOBABY - CLINICA DE CARDIOLOGIA PEDIATRICA LTDA
17278134000171,17278134000171,A S DE BRITO COMERCIO DE TINTAS E SERVICOS DE OBRAS E LAVANDERIA LTDA
11386336000150,11386336000150,SALUTE SERVICOS HOSPITALARES LTDA
12891794000100,12891794000100,WM COMERCIO SERVICOS E REPRESENTACOES DE EQUIPAMENTOS HOSPITALARES LTDA
03930205000164,03930205000164,UNINEFRO - NEFROLOGISTAS ASSOCIADOS DO AMAZONAS S/S LTDA
18268967000114,18268967000114,NEOFISIO FISIOTERAPIA
19795732000143,19795732000143,LIFE SAUDE ASSISTENCIA MEDICA E ODONTOLOGICA LTDA
07023699000154,07023699000154,DMC COMERCIO E MANUTENCAO DE PRODUTOS HOSPITALARES LTDA
21823146000107,21823146000107,NEW WORK SERVICOS EM CONSULTORIA E GESTAO EMPRESARIAL LTDA
07347715000164,07347715000164,A L GESTAO EMPRESARIAL LTDA.
19008322000105,19008322000105,SANTE PLUS SERVICOS EM SAUDE LTDA
17801816000117,17801816000117,CONNECTION TERCEIRIZACAO E MAO DE OBRA LTDA
04519052000120,04519052000120,KAMYLA S. DUARTE CABRAL LTDA
04527297000107,04527297000107,S C BELEM DE OLIVEIRA LTDA
34577379000119,34577379000119,AM COMERCIO DE PRODUTOS HOSPITALARES LTDA
18341410000161,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S
17296825000106,17296825000106,FM TRANSPORTES E SERVICOS LTDA
18368807000147,18368807000147,C C BATISTA
10427140000102,10427140000102,DIRECTRA NORTE COMERCIO DE PRODUTOS E SERVICOS HOSPITALARES LTDA
21456849000144,21456849000144,SOCIEDADE DE ENFERMEIROS OBSTETRAS E NEONATOLOGISTAS S/S LTDA
18893018000125,18893018000125,QUALY HOSP LTDA
14201895000137,14201895000137,ICEAM - INSTITUTO DE CIRURGIOES DO AMAZONAS LTDA
01994394000103,01994394000103,JANICE DA C. COSTA LTDA
34486258000161,34486258000161,CLINICA NEUROCIRURGICA DO AMAZONAS S/S LTDA
04614819000108,04614819000108,LUCIO CRUZ LITAIFF
08386268000115,08386268000115,LABORATORIO DE ANALISES CLINICAS CHP LTDA
15309841000152,15309841000152,MANAOS SERVICOS DE SAUDE LIMITADA
09256592000181,09256592000181,CLEAN SERVICOS LTDA
04808430000195,04808430000195,ANGIOFISIO LTDA.
21784209000163,21784209000163,VITAL SAUDE ATIVIDADE MEDICA LTDA
10425443000188,10425443000188,PRIME COMERCIAL LTDA
12372984000110,12372984000110,IONTECH SERVICOS HOSPITALARES LTDA
84103498000108,84103498000108,CACE MANUTENCAO HOSPITALAR LTDA
91879544000120,91879544000120,MV SISTEMAS LTDA
05663849000169,05663849000169,AMS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA
13815008000158,13815008000158,LS - SERVICOS DE LAVANDERIA LTDA
15244211000147,15244211000147,ADMINISTRADORA DE BENS SANTA THEREZA LTDA
14969290000190,14969290000190,T M NEVES PEREIRA LTDA
28224893000178,28224893000178,TAC COMERCIO DE SUPRIMENTOS DE INFORMATICA LTDA
71015853000145,71015853000145,DIAMED LATINO AMERICA S.A
03093776000191,03093776000191,MANUPA COMERCIO EXPORTACAO IMPORTACAO DE EQUIPAMENTOS E VEICULOS ADAPTADOS LTDA
27137855000115,27137855000115,RODRIGUES SERVICOS DE RADIOLOGIA LTDA
05731550000102,05731550000102,WEBMED SOLUCOES EM SAUDE LTDA
25265113000140,25265113000140,H ALMEIDA JORGE
08945140000144,08945140000144,ANGELUS LOCACOES LTDA
07355725000141,07355725000141,AMAZONCRETO CONSTRUCOES LTDA
05495529000147,05495529000147,SERVICOS MEDICOS SAO FRANCISCO LTDA
03463549000100,03463549000100,QUALISAUDE SERVICOS DE SAUDE LTDA
15792732000139,15792732000139,MICRO-LAB LTDA
18928346000110,18928346000110,TRA SOLUCOES LTDA
20317468000111,20317468000111,N ALVES DE FREITAS LTDA
04959052000140,04959052000140,OFTALCLIN CLINICA OFTALMICA LTDA
05649085000157,05649085000157,OFTALCENTER - CENTRO OFTALMOLOGICO LTDA
13536655000120,13536655000120,CENTRO DE HEMODIALISE ARI GONCALVES LTDA
14496398000103,14496398000103,AMAZONGASTRO - SERVICOS MEDICOS AMBULATORIAIS LIMITADA
07424374000183,07424374000183,HOSPITALAR COMERCIO REPRESENTACAO E SERVICOS EM EQUIPAMENTOS MEDICOS LTDA
02827461000168,02827461000168,FUNDACAO DE APOIO AO HEMOAM - SANGUE NATIVO
02938883000100,02938883000100,G R CONSTRUCOES DE EDIFICACOES E REFORMAS LTDA
21194313000106,21194313000106,G E M SERVICOS MEDICOS LTDA
27038625000107,27038625000107,AMAZON SERVICOS DE APOIO A EDIFICIOS LTDA
11745693000168,11745693000168,HTONER COMERCIO DE SUPRIMENTOS DE INFORMATICA E TREINAMENTOS LTDA.
19720289000303,19720289000303,COHEN E COHEN ATIVIDADES MEDICAS LTDA
03072191000195,03072191000195,KELP - SERVICOS MEDICOS LTDA
14950213000199,14950213000199,FLEX SOLUTIONS SERVICOS DE TECNOLOGIA E COMERCIO DE MATERIAL DE INFORMATICA LTDA
25384472000116,25384472000116,BRASIL TMI SERVICOS MEDICOS E DIAGNOSTICOS LTDA
11501177000198,11501177000198,TORAX - NORTE SERVICO DE CIRURGIA TORACICA LTDA
26833656000189,26833656000189,GO UP CONSULT E COMUNICACAO CORPORATIVA LTDA
04955571000300,04955571000300,CASA DO MOTORISTA PECAS E ACESSORIOS PARA VEICULOS LTDA
05859296000114,05859296000114,G ANDRADE GOMES LTDA
12158157000129,12158157000129,W/TABORDA CONSULTORIA EXECUTIVA EM SAUDE LTDA.
04562591000141,04562591000141,A.R. RODRIGUEZ & CIA LTDA
08219827000100,08219827000100,MADIM MANAUS DIAGNOSTICOS MEDICOS DE APOIO A GESTAO DE SAUDE LTDA.
10158735000100,10158735000100,MOHATRON TECNOLOGIA E COMUNICACAO WEB LTDA
01449930001161,01449930001161,SIEMENS HEALTHCARE DIAGNOSTICOS LTDA.
17818178000147,17818178000147,DUNORTE CONSTRUCOES E TRATAMENTO DE EFLUENTES LTDA
21628686000130,21628686000130,SELF BRASIL SOLUCOES LTDA
15816937000107,15816937000107,ERIDATA COMERCIO DE MATERIAIS ELETRONICOS LTDA
14560971000109,14560971000109,RODRIGUES DISTRIBUIDORA E SERVICOS EMPRESARIAIS LTDA
02768286000185,02768286000185,PROSERVICE SERVICOS DE APOIO A GESTAO DE SAUDE LTDA.
12417472000123,12417472000123,BRINGEL MEDICAL DISTRIBUIDORA DE MEDICAMENTOS LTDA
17879231000110,17879231000110,SAGA MEDICAL COMERCIO DE MATERIAIS MEDICO HOSPITALARES LTDA
17085673000194,17085673000194,NEXOMED HOSPITALAR LTDA
23453830000170,23453830000170,INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH
10949221000164,10949221000164,FAST COPI COMERCIO DE MATERIAIS E SERVICOS DE CONSTRUCAO LTDA
08654191000117,08654191000117,SINCH BRASIL S.A.
17533260000125,17533260000125,VICTORIA SERVICOS MEDICOS LTDA
18145858000100,18145858000100,AVANCO S/A
02659246000103,02659246000103,VMI TECNOLOGIAS LTDA.
08806091000169,08806091000169,VALE DO RIO VERDE CONSTRUCOES LTDA
71256283000185,71256283000185,KONICA MINOLTA HEALTHCARE DO BRASIL INDUSTRIA DE EQUIPAMENTOS MEDICOS LTDA
03882852000148,03882852000148,ANICETO CARDOSO E CARDOSO SERVICOS MEDICOS LTDA
07831630000157,07831630000157,ASS ATIVIDADES MEDICA LTDA
05905166000170,05905166000170,CONSULTORIA EM GESTAO EMPRESARIAL AMAZONAS STAFF LTDA
09191266000133,09191266000133,SANTOS E POSSIMOSER - SERVICOS MEDICOS LTDA
04019912000166,04019912000166,ALSO BRASIL CURSO NA AREA DE SAUDE LTDA
63640015000134,63640015000134,PRONTO OLHOS CLINICA DE OLHOS LTDA
08578584000199,08578584000199,SEGRA SEGURANCA RADIOLOGICA LTDA
04014852000199,04014852000199,WF CONTROL APOIO A GESTAO DE SAUDE E ATIVIDADES EMPRESARIAIS LTDA
05343029000190,05343029000190,MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA
01449930000602,01449930000602,SIEMENS HEALTHCARE DIAGNOSTICOS LTDA.
14945228000169,14945228000169,TARGINO E SOLEDADE LABORATORIO CLINICO LTDA
26739163000184,26739163000184,LCAC-LABORATORIO DE CITOLOGIA E ANALISES CLINICAS LTDA
04611489000199,04611489000199,LABORATORIO NOBEL LTDA
48555775002950,48555775002950,OBRA SOCIAL NOSSA SENHORA DA GLORIA - FAZENDA DA ESPERANCA
19024469000199,19024469000199,COORDENACAO ESTADUAL DO MOVIMENTO DE REINTEGRACAO DAS PESSOAS ATINGIDAS PELA HANSENIASE-CORDENACAO ESTADUAL MORHAN-AM
20727685000180,20727685000180,MEDIC-LAB DIAGNOSTICOS DO AMAZONAS LTDA
08941687000171,08941687000171,ANALISES LABORATORIAIS FIGUEIREDO BORGES LTDA
21418871000108,21418871000108,RDB ANALISES CLINICAS LTDA
14214776000119,14214776000119,NORTE AMBIENTAL TRATAMENTO DE RESIDUOS LTDA
10629504000129,10629504000129,NORTE IMAGEM LTDA
05075964000112,05075964000112,CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.
12255403000160,12255403000160,LOCALMED COMERCIO E LOCACAO DE EQUIPAMENTOS LTDA
09497984000132,09497984000132,CIRURGICA TOCANTINS DISTRIBUIDORA DE PRODUTOS MEDICOS HOSPITALARES LTDA
20647768000169,20647768000169,SPACE SERVICOS DE GESTAO EMPRESARIAL LTDA
12600354000156,12600354000156,F BARROS DO NORTE LTDA
01465093000192,01465093000192,EBM LTDA
22812325000101,22812325000101,NUCLEO DE AMPARO SOCIAL TOMAS DE AQUINO
15803638000138,15803638000138,ASSOCIACAO DAS PESSOAS COM DEFICIENCIA VISUAL DO AMAZONAS
12578723000151,12578723000151,UNISSAM SERVICOS DE SAUDE DO AMAZONAS LTDA
